replication,shrink_mode,lambda,ROC AUC
15,hs_entropy,1.0,0.75625
15,hs_entropy,10.0,0.69375
15,hs_entropy,25.0,0.63125
15,hs_entropy,50.0,0.625
15,hs_entropy,100.0,0.5
15,hs_log_cardinality,0.0,0.775
15,hs_log_cardinality,0.1,0.775
15,hs_log_cardinality,1.0,0.75625
15,hs_log_cardinality,10.0,0.7249999999999999
15,hs_log_cardinality,25.0,0.63125
15,hs_log_cardinality,50.0,0.625
15,hs_log_cardinality,100.0,0.5
15,hs_permutation,0.0,0.775
15,hs_permutation,0.1,0.7249999999999999
15,hs_permutation,1.0,0.7249999999999999
15,hs_permutation,10.0,0.69375
15,hs_permutation,25.0,0.6
15,hs_permutation,50.0,0.59375
15,hs_permutation,100.0,0.5
15,hs_global_permutation,0.0,0.775
15,hs_global_permutation,0.1,0.7249999999999999
15,hs_global_permutation,1.0,0.7249999999999999
15,hs_global_permutation,10.0,0.69375
15,hs_global_permutation,25.0,0.6
15,hs_global_permutation,50.0,0.59375
15,hs_global_permutation,100.0,0.5
16,hs,0.0,0.5
16,hs,0.1,0.5
16,hs,1.0,0.5
16,hs,10.0,0.5187499999999999
16,hs,25.0,0.5
16,hs,50.0,0.5375
16,hs,100.0,0.5
16,hs_entropy,0.0,0.5
16,hs_entropy,0.1,0.5
16,hs_entropy,1.0,0.5
16,hs_entropy,10.0,0.5187499999999999
16,hs_entropy,25.0,0.5437500000000001
16,hs_entropy,50.0,0.5375
16,hs_entropy,100.0,0.5
16,hs_log_cardinality,0.0,0.5
16,hs_log_cardinality,0.1,0.5
16,hs_log_cardinality,1.0,0.5
16,hs_log_cardinality,10.0,0.5187499999999999
16,hs_log_cardinality,25.0,0.53125
16,hs_log_cardinality,50.0,0.5375
16,hs_log_cardinality,100.0,0.53125
16,hs_permutation,0.0,0.5
16,hs_permutation,0.1,0.5812499999999999
16,hs_permutation,1.0,0.5812499999999999
16,hs_permutation,10.0,0.5625
16,hs_permutation,25.0,0.56875
16,hs_permutation,50.0,0.5375
16,hs_permutation,100.0,0.5
16,hs_global_permutation,0.0,0.5
16,hs_global_permutation,0.1,0.55
16,hs_global_permutation,1.0,0.5812499999999999
16,hs_global_permutation,10.0,0.55
16,hs_global_permutation,25.0,0.56875
16,hs_global_permutation,50.0,0.5375
16,hs_global_permutation,100.0,0.5
17,hs,0.0,0.63125
17,hs,0.1,0.63125
17,hs,1.0,0.6437499999999999
17,hs,10.0,0.6125
17,hs,25.0,0.59375
17,hs,50.0,0.59375
17,hs,100.0,0.53125
17,hs_entropy,0.0,0.63125
17,hs_entropy,0.1,0.63125
17,hs_entropy,1.0,0.6437499999999999
17,hs_entropy,10.0,0.6125
17,hs_entropy,25.0,0.59375
17,hs_entropy,50.0,0.59375
17,hs_entropy,100.0,0.53125
17,hs_log_cardinality,0.0,0.63125
17,hs_log_cardinality,0.1,0.63125
17,hs_log_cardinality,1.0,0.63125
17,hs_log_cardinality,10.0,0.6437499999999999
17,hs_log_cardinality,25.0,0.625
17,hs_log_cardinality,50.0,0.59375
17,hs_log_cardinality,100.0,0.5625
17,hs_permutation,0.0,0.63125
17,hs_permutation,0.1,0.6125
17,hs_permutation,1.0,0.625
17,hs_permutation,10.0,0.59375
17,hs_permutation,25.0,0.59375
17,hs_permutation,50.0,0.59375
17,hs_permutation,100.0,0.5
17,hs_global_permutation,0.0,0.63125
17,hs_global_permutation,0.1,0.6125
17,hs_global_permutation,1.0,0.6125
17,hs_global_permutation,10.0,0.59375
17,hs_global_permutation,25.0,0.59375
17,hs_global_permutation,50.0,0.59375
17,hs_global_permutation,100.0,0.5
18,hs,0.0,0.59375
18,hs,0.1,0.59375
18,hs,1.0,0.59375
18,hs,10.0,0.5375
18,hs,25.0,0.5375
18,hs,50.0,0.5375
18,hs,100.0,0.53125
18,hs_entropy,0.0,0.59375
18,hs_entropy,0.1,0.59375
18,hs_entropy,1.0,0.59375
18,hs_entropy,10.0,0.5375
18,hs_entropy,25.0,0.5375
18,hs_entropy,50.0,0.5375
