replication,shrink_mode,lambda,MSE
17,hs_log_cardinality,25.0,0.41159913608092313
17,hs_log_cardinality,50.0,0.42008555264872455
17,hs_log_cardinality,100.0,0.44692318942088444
17,hs_permutation,0.0,0.59375
17,hs_permutation,0.1,0.5582710602750299
17,hs_permutation,1.0,0.5318640282829834
17,hs_permutation,10.0,0.4577430054036077
17,hs_permutation,25.0,0.42994821494804647
17,hs_permutation,50.0,0.4186467835285514
17,hs_permutation,100.0,0.4192104374579676
17,hs_global_permutation,0.0,0.59375
17,hs_global_permutation,0.1,0.58147799614868
17,hs_global_permutation,1.0,0.5552508873302555
17,hs_global_permutation,10.0,0.4690560210300404
17,hs_global_permutation,25.0,0.4362743875996121
17,hs_global_permutation,50.0,0.4220317692501764
17,hs_global_permutation,100.0,0.4208463614336555
18,hs,0.0,0.725
18,hs,0.1,0.719244161776574
18,hs,1.0,0.6794232368782968
18,hs,10.0,0.5480340553713514
18,hs,25.0,0.4900752271769161
18,hs,50.0,0.45670432286491
18,hs,100.0,0.4372479225633324
18,hs_entropy,0.0,0.725
18,hs_entropy,0.1,0.7152633984505539
18,hs_entropy,1.0,0.6498722580122746
18,hs_entropy,10.0,0.483715345419969
18,hs_entropy,25.0,0.44330160365219556
18,hs_entropy,50.0,0.435157656281727
18,hs_entropy,100.0,0.4454701535466253
18,hs_log_cardinality,0.0,0.725
